日期,類型,分類,金額,帳戶,備註
2025-09-02,支出,交通 > 計程車/Uber,235,信用卡,Uber叫車
2025-09-02,轉出,現金,10000,現金,存款
2025-09-02,轉入,銀行帳戶,10000,銀行帳戶,存款
2025-09-03,支出,餐飲 > 早餐,119,現金,燒餅油條
2025-09-03,支出,餐飲 > 晚餐,385,信用卡,披薩
2025-09-03,支出,娛樂 > 運動健身,460,現金,跑步裝備
2025-09-04,支出,餐飲 > 午餐,91,信用卡,咖哩飯
2025-09-04,支出,餐飲 > 晚餐,299,現金,火鍋
2025-09-05,支出,餐飲 > 早餐,57,信用卡,飯糰
2025-09-05,支出,餐飲 > 午餐,204,信用卡,雞腿飯
2025-09-05,支出,餐飲 > 晚餐,239,信用卡,泰式料理
2025-09-05,支出,交通 > 公車/捷運,25,現金,捷運
2025-09-06,收入,薪資,51647,銀行帳戶,2025年9月薪資
2025-09-06,支出,餐飲 > 早餐,84,現金,吐司
2025-09-06,支出,餐飲 > 午餐,190,現金,定食
2025-09-06,支出,餐飲 > 晚餐,353,信用卡,熱炒
2025-09-06,支出,交通 > 加油,1220,信用卡,台塑加油
2025-09-07,支出,餐飲 > 晚餐,268,信用卡,夜市小吃
2025-09-07,支出,餐飲 > 點心,145,信用卡,紅豆餅
2025-09-08,支出,餐飲 > 早餐,59,現金,豆漿店
2025-09-08,支出,餐飲 > 午餐,249,現金,雞腿飯
2025-09-08,支出,餐飲 > 晚餐,330,現金,披薩
2025-09-08,支出,交通 > 公車/捷運,48,現金,捷運通勤
2025-09-09,支出,餐飲 > 午餐,191,信用卡,義大利麵
2025-09-09,支出,餐飲 > 晚餐,143,信用卡,燒烤
2025-09-09,支出,餐飲 > 飲料,149,信用卡,綠茶
2025-09-09,支出,交通 > 公車/捷運,65,現金,公車
2025-09-10,支出,餐飲 > 早餐,116,信用卡,美而美早餐
2025-09-10,支出,交通 > 公車/捷運,65,現金,悠遊卡儲值
2025-09-11,支出,餐飲 > 早餐,99,現金,美而美早餐
2025-09-11,支出,餐飲 > 午餐,99,信用卡,自助餐
2025-09-11,支出,交通 > 公車/捷運,48,現金,悠遊卡加值
2025-09-11,支出,交通 > 計程車/Uber,224,信用卡,Uber叫車
2025-09-12,支出,餐飲 > 早餐,48,信用卡,全家早餐
2025-09-12,支出,餐飲 > 午餐,106,信用卡,拉麵
2025-09-12,支出,餐飲 > 晚餐,498,現金,日本料理
2025-09-12,支出,餐飲 > 飲料,69,現金,星巴克
2025-09-12,支出,交通 > 公車/捷運,50,現金,悠遊卡加值
2025-09-12,支出,購物 > 日用品,708,信用卡,垃圾袋
2025-09-13,支出,餐飲 > 早餐,120,現金,燒餅油條
2025-09-13,支出,餐飲 > 午餐,104,信用卡,簡餐
2025-09-13,支出,餐飲 > 晚餐,494,現金,涮涮鍋
2025-09-13,支出,餐飲 > 飲料,56,現金,清心
2025-09-13,支出,娛樂 > 電影/影音,280,現金,Netflix月費
2025-09-14,支出,餐飲 > 早餐,42,信用卡,飯糰
2025-09-14,支出,餐飲 > 午餐,116,信用卡,雞腿飯
2025-09-14,支出,餐飲 > 晚餐,153,信用卡,涮涮鍋
2025-09-14,支出,購物 > 3C產品,1122,信用卡,行動電源
2025-09-15,支出,居住 > 水電費,1539,銀行帳戶,自來水費
2025-09-15,支出,餐飲 > 早餐,105,現金,飯糰
2025-09-15,支出,餐飲 > 晚餐,485,現金,自己煮
2025-09-15,支出,餐飲 > 飲料,141,現金,星巴克
2025-09-15,支出,餐飲 > 點心,67,現金,蛋糕
2025-09-15,支出,交通 > 公車/捷運,48,現金,悠遊卡加值
2025-09-16,支出,餐飲 > 晚餐,368,信用卡,炒飯
2025-09-16,支出,餐飲 > 飲料,143,信用卡,美式咖啡
2025-09-16,支出,交通 > 公車/捷運,50,現金,捷運通勤
2025-09-16,支出,娛樂 > 遊戲,1547,信用卡,PS Store
2025-09-17,支出,餐飲 > 早餐,55,現金,豆漿店
2025-09-17,支出,餐飲 > 午餐,137,信用卡,小吃店
2025-09-17,支出,餐飲 > 晚餐,431,信用卡,熱炒
2025-09-17,支出,交通 > 公車/捷運,30,現金,悠遊卡加值
2025-09-17,支出,交通 > 計程車/Uber,179,現金,Uber叫車
2025-09-17,支出,購物 > 日用品,459,信用卡,洗髮精
2025-09-18,支出,餐飲 > 早餐,40,信用卡,7-11早餐
2025-09-18,支出,餐飲 > 午餐,246,信用卡,簡餐
2025-09-18,支出,餐飲 > 晚餐,247,信用卡,水餃
2025-09-18,支出,交通 > 公車/捷運,25,現金,悠遊卡儲值
2025-09-18,支出,購物 > 日用品,740,現金,洗髮精
2025-09-19,支出,餐飲 > 午餐,133,現金,麵店
2025-09-19,支出,餐飲 > 晚餐,423,現金,燒烤
2025-09-19,支出,餐飲 > 飲料,44,現金,綠茶
2025-09-20,支出,居住 > 網路費,499,銀行帳戶,光世代月租費
2025-09-20,支出,餐飲 > 午餐,140,現金,義大利麵
2025-09-20,支出,餐飲 > 晚餐,483,信用卡,自己煮
2025-09-21,支出,餐飲 > 早餐,69,信用卡,麥當勞早餐
2025-09-21,支出,餐飲 > 午餐,233,現金,簡餐
2025-09-21,支出,餐飲 > 飲料,128,現金,綠茶
2025-09-22,支出,餐飲 > 午餐,198,現金,咖哩飯
2025-09-22,支出,餐飲 > 晚餐,454,現金,熱炒
2025-09-22,支出,餐飲 > 點心,110,現金,甜甜圈
2025-09-22,支出,交通 > 停車費,40,現金,停車場
2025-09-22,支出,購物 > 日用品,483,信用卡,洗髮精
2025-09-23,支出,餐飲 > 午餐,187,信用卡,滷肉飯
2025-09-23,支出,餐飲 > 晚餐,104,現金,泰式料理
2025-09-23,支出,餐飲 > 點心,109,現金,甜甜圈
2025-09-23,支出,交通 > 公車/捷運,16,現金,捷運
2025-09-23,轉出,銀行帳戶,10000,銀行帳戶,提款
2025-09-23,轉入,現金,10000,現金,提款
2025-09-24,支出,餐飲 > 早餐,44,信用卡,豆漿店
2025-09-24,支出,餐飲 > 午餐,178,信用卡,定食
2025-09-24,支出,餐飲 > 飲料,132,現金,綠茶
2025-09-24,支出,餐飲 > 點心,100,現金,甜甜圈
2025-09-24,支出,交通 > 公車/捷運,20,現金,捷運
2025-09-25,支出,餐飲 > 早餐,67,現金,三明治
2025-09-25,支出,餐飲 > 午餐,234,信用卡,便當
2025-09-25,支出,餐飲 > 晚餐,386,現金,火鍋
2025-09-25,支出,交通 > 公車/捷運,48,現金,捷運通勤
2025-09-26,支出,餐飲 > 早餐,46,信用卡,飯糰
2025-09-26,支出,餐飲 > 午餐,126,信用卡,自助餐
2025-09-26,支出,餐飲 > 晚餐,94,現金,披薩
2025-09-26,支出,餐飲 > 飲料,169,信用卡,果汁
2025-09-26,支出,交通 > 公車/捷運,40,現金,公車
2025-09-26,支出,交通 > 加油,1103,現金,台塑加油
2025-09-27,支出,餐飲 > 早餐,45,信用卡,燒餅油條
2025-09-27,支出,餐飲 > 午餐,200,現金,簡餐
2025-09-27,支出,餐飲 > 晚餐,157,現金,披薩
2025-09-28,支出,餐飲 > 午餐,111,信用卡,義大利麵
2025-09-28,支出,餐飲 > 晚餐,347,現金,滷味
2025-09-29,支出,餐飲 > 早餐,43,信用卡,美而美早餐
2025-09-29,支出,餐飲 > 午餐,109,現金,滷肉飯
2025-09-29,支出,餐飲 > 晚餐,336,信用卡,自己煮
2025-09-29,支出,交通 > 公車/捷運,20,現金,捷運通勤
2025-09-30,支出,餐飲 > 午餐,80,信用卡,拉麵
2025-09-30,支出,餐飲 > 晚餐,238,信用卡,炒飯
2025-09-30,支出,餐飲 > 飲料,125,信用卡,迷客夏
2025-09-30,支出,交通 > 公車/捷運,16,現金,悠遊卡儲值
2025-10-01,支出,餐飲 > 午餐,179,現金,小吃店
2025-10-01,支出,餐飲 > 晚餐,98,現金,熱炒
2025-10-01,支出,交通 > 公車/捷運,20,現金,悠遊卡加值
2025-10-02,支出,餐飲 > 早餐,75,信用卡,燒餅油條
2025-10-02,支出,餐飲 > 午餐,188,信用卡,便當
2025-10-02,支出,餐飲 > 晚餐,371,現金,炒飯
2025-10-03,支出,居住 > 房租/房貸,16196,銀行帳戶,每月房租
2025-10-03,支出,餐飲 > 晚餐,156,信用卡,熱炒
2025-10-03,支出,餐飲 > 飲料,106,現金,綠茶
2025-10-03,支出,交通 > 公車/捷運,20,現金,悠遊卡儲值
2025-10-04,收入,薪資,50893,銀行帳戶,2025年10月薪資
2025-10-04,支出,居住 > 管理費,1951,銀行帳戶,社區管理費
2025-10-04,支出,餐飲 > 早餐,90,現金,豆漿店
2025-10-04,支出,餐飲 > 晚餐,144,現金,涮涮鍋
2025-10-04,支出,餐飲 > 飲料,143,信用卡,路易莎咖啡
2025-10-05,支出,餐飲 > 早餐,111,信用卡,全家早餐
2025-10-05,支出,餐飲 > 午餐,166,現金,小吃店
2025-10-05,支出,餐飲 > 晚餐,432,信用卡,滷味
2025-10-05,支出,餐飲 > 飲料,51,信用卡,綠茶
2025-10-06,支出,餐飲 > 午餐,160,現金,拉麵
2025-10-06,支出,餐飲 > 晚餐,245,信用卡,熱炒
2025-10-06,支出,餐飲 > 飲料,89,信用卡,清心
2025-10-06,支出,餐飲 > 點心,58,信用卡,鬆餅
2025-10-06,支出,交通 > 高鐵/火車,1490,信用卡,高鐵自由座
2025-10-07,支出,餐飲 > 早餐,108,信用卡,蛋餅
2025-10-07,支出,餐飲 > 午餐,93,現金,義大利麵
2025-10-07,支出,交通 > 公車/捷運,35,現金,公車
2025-10-08,收入,投資,14515,銀行帳戶,股票配息
2025-10-08,支出,餐飲 > 早餐,63,信用卡,燒餅油條
2025-10-08,支出,餐飲 > 午餐,190,信用卡,便當
2025-10-08,支出,餐飲 > 晚餐,298,信用卡,日本料理
2025-10-08,支出,交通 > 公車/捷運,48,現金,公車
2025-10-08,支出,交通 > 計程車/Uber,102,現金,深夜計程車
2025-10-08,支出,交通 > 加油,736,信用卡,全國加油站
2025-10-08,支出,教育 > 書籍,629,信用卡,電子書
2025-10-09,支出,餐飲 > 早餐,117,現金,燒餅油條
2025-10-09,支出,餐飲 > 午餐,224,現金,牛肉麵
2025-10-09,支出,餐飲 > 晚餐,416,信用卡,火鍋
2025-10-09,支出,交通 > 公車/捷運,50,現金,悠遊卡儲值
2025-10-09,轉出,現金,20000,現金,存款
2025-10-09,轉入,銀行帳戶,20000,銀行帳戶,存款
2025-10-10,支出,餐飲 > 早餐,61,現金,豆漿店
2025-10-10,支出,餐飲 > 午餐,242,現金,自助餐
2025-10-10,支出,餐飲 > 晚餐,217,現金,燒烤
2025-10-11,支出,餐飲 > 早餐,113,現金,吐司
2025-10-11,支出,餐飲 > 點心,94,現金,蛋糕
2025-10-12,支出,餐飲 > 午餐,115,現金,鐵板燒
2025-10-12,支出,餐飲 > 飲料,96,現金,路易莎咖啡
2025-10-12,支出,交通 > 停車費,100,現金,停車場
2025-10-13,支出,餐飲 > 早餐,89,現金,飯糰
2025-10-13,支出,餐飲 > 午餐,197,現金,滷肉飯
2025-10-13,支出,餐飲 > 晚餐,222,現金,鹹酥雞
2025-10-13,支出,交通 > 公車/捷運,35,現金,捷運
2025-10-14,支出,餐飲 > 早餐,74,現金,7-11早餐
2025-10-14,支出,餐飲 > 午餐,127,現金,簡餐
2025-10-14,支出,餐飲 > 晚餐,326,信用卡,熱炒
2025-10-14,支出,餐飲 > 飲料,165,信用卡,星巴克
2025-10-15,支出,居住 > 水電費,2106,銀行帳戶,本月電費
2025-10-15,支出,餐飲 > 早餐,119,信用卡,麥當勞早餐
2025-10-15,支出,餐飲 > 點心,128,信用卡,泡芙
2025-10-16,支出,餐飲 > 午餐,155,現金,簡餐
2025-10-16,支出,餐飲 > 晚餐,379,信用卡,鹹酥雞
2025-10-16,支出,餐飲 > 飲料,168,現金,美式咖啡
2025-10-16,支出,購物 > 日用品,168,信用卡,洗髮精
2025-10-17,支出,餐飲 > 早餐,116,現金,麥當勞早餐
2025-10-17,支出,餐飲 > 午餐,92,現金,便當
2025-10-17,支出,餐飲 > 晚餐,176,信用卡,燒烤
2025-10-17,支出,交通 > 公車/捷運,65,現金,公車
2025-10-18,支出,居住 > 網路費,499,信用卡,光世代月租費
2025-10-18,支出,餐飲 > 午餐,115,現金,麵店
2025-10-18,支出,餐飲 > 晚餐,167,現金,夜市小吃
2025-10-19,支出,餐飲 > 午餐,227,信用卡,小吃店
2025-10-19,支出,餐飲 > 晚餐,133,現金,鹹酥雞
2025-10-19,支出,餐飲 > 飲料,169,信用卡,可不可
2025-10-19,支出,購物 > 3C產品,749,信用卡,USB隨身碟
2025-10-20,支出,餐飲 > 午餐,221,現金,麵店
2025-10-20,支出,餐飲 > 晚餐,107,現金,水餃
2025-10-20,支出,交通 > 公車/捷運,35,現金,悠遊卡儲值
2025-10-21,支出,餐飲 > 早餐,111,現金,吐司
2025-10-21,支出,餐飲 > 午餐,193,信用卡,雞腿飯
2025-10-21,支出,餐飲 > 晚餐,459,現金,夜市小吃
2025-10-21,支出,餐飲 > 飲料,92,現金,果汁
2025-10-21,支出,餐飲 > 點心,62,信用卡,鬆餅
2025-10-21,支出,交通 > 公車/捷運,35,現金,公車
2025-10-22,支出,餐飲 > 早餐,64,信用卡,三明治
2025-10-22,支出,餐飲 > 午餐,209,現金,定食
2025-10-22,支出,餐飲 > 晚餐,215,現金,炒飯
2025-10-22,支出,餐飲 > 飲料,165,現金,清心
2025-10-22,支出,交通 > 公車/捷運,30,現金,悠遊卡加值
2025-10-23,支出,餐飲 > 早餐,97,信用卡,燒餅油條
2025-10-23,支出,餐飲 > 晚餐,254,信用卡,披薩
2025-10-23,支出,餐飲 > 飲料,153,現金,拿鐵
2025-10-23,支出,交通 > 公車/捷運,35,現金,捷運通勤
2025-10-23,支出,交通 > 加油,533,信用卡,加油
2025-10-24,支出,餐飲 > 早餐,119,信用卡,麥當勞早餐
2025-10-24,支出,餐飲 > 午餐,139,現金,自助餐
2025-10-24,支出,餐飲 > 晚餐,115,信用卡,披薩
2025-10-24,支出,餐飲 > 飲料,61,信用卡,拿鐵
2025-10-24,支出,交通 > 公車/捷運,30,現金,捷運
2025-10-24,支出,娛樂 > 運動健身,1322,信用卡,籃球
2025-10-25,支出,餐飲 > 早餐,98,現金,蛋餅
2025-10-25,支出,餐飲 > 午餐,135,信用卡,咖哩飯
2025-10-25,支出,餐飲 > 晚餐,188,現金,滷味
2025-10-25,支出,餐飲 > 飲料,172,現金,手搖飲
2025-10-26,支出,餐飲 > 早餐,47,信用卡,美而美早餐
2025-10-26,支出,餐飲 > 午餐,194,信用卡,麵店
2025-10-26,支出,餐飲 > 晚餐,366,信用卡,鹹酥雞
2025-10-26,支出,餐飲 > 飲料,127,信用卡,手搖飲
2025-10-27,支出,餐飲 > 早餐,63,信用卡,蛋餅
2025-10-27,支出,餐飲 > 午餐,110,現金,便當
2025-10-27,支出,交通 > 計程車/Uber,276,信用卡,機場計程車
2025-10-28,支出,餐飲 > 早餐,76,現金,吐司
2025-10-28,支出,餐飲 > 午餐,234,信用卡,義大利麵
2025-10-28,支出,交通 > 公車/捷運,40,現金,公車
2025-10-28,支出,購物 > 日用品,114,信用卡,保鮮膜
2025-10-29,支出,餐飲 > 早餐,45,信用卡,豆漿店
2025-10-29,支出,餐飲 > 午餐,127,現金,牛肉麵
2025-10-29,支出,餐飲 > 晚餐,405,信用卡,熱炒
2025-10-30,支出,餐飲 > 早餐,57,現金,全家早餐
2025-10-30,支出,餐飲 > 午餐,245,信用卡,鐵板燒
2025-10-30,支出,餐飲 > 晚餐,456,現金,火鍋
2025-10-30,支出,餐飲 > 點心,58,信用卡,蛋糕
2025-10-30,支出,交通 > 公車/捷運,16,現金,公車
2025-10-30,轉出,銀行帳戶,15000,銀行帳戶,提款
2025-10-30,轉入,現金,15000,現金,提款
2025-10-31,支出,餐飲 > 早餐,67,信用卡,飯糰
2025-10-31,支出,餐飲 > 午餐,212,信用卡,便當
2025-10-31,支出,餐飲 > 飲料,110,現金,手搖飲
2025-10-31,支出,交通 > 公車/捷運,35,現金,公車
2025-10-31,支出,教育 > 書籍,517,信用卡,商業書籍
2025-11-01,支出,居住 > 房租/房貸,16034,銀行帳戶,每月房租
2025-11-01,支出,餐飲 > 午餐,169,現金,牛肉麵
2025-11-01,支出,餐飲 > 晚餐,224,現金,涮涮鍋
2025-11-01,支出,餐飲 > 飲料,143,現金,拿鐵
2025-11-02,支出,餐飲 > 早餐,45,現金,吐司
2025-11-02,支出,餐飲 > 午餐,250,現金,鐵板燒
2025-11-02,支出,餐飲 > 飲料,130,現金,可不可
2025-11-02,支出,交通 > 停車費,40,現金,路邊停車
2025-11-03,支出,餐飲 > 早餐,44,信用卡,豆漿店
2025-11-03,支出,餐飲 > 午餐,190,信用卡,簡餐
2025-11-03,支出,購物 > 日用品,656,現金,洗髮精
2025-11-03,支出,購物 > 服飾,1036,信用卡,H&M
2025-11-03,支出,醫療 > 藥品,382,現金,止痛藥
2025-11-04,支出,餐飲 > 早餐,64,現金,麥當勞早餐
2025-11-04,支出,餐飲 > 午餐,197,信用卡,簡餐
2025-11-04,支出,餐飲 > 晚餐,265,信用卡,滷味
2025-11-04,支出,餐飲 > 飲料,165,信用卡,綠茶
2025-11-04,支出,交通 > 公車/捷運,32,現金,公車
2025-11-05,支出,餐飲 > 早餐,74,現金,吐司
2025-11-05,支出,餐飲 > 午餐,210,現金,定食
2025-11-05,支出,餐飲 > 晚餐,489,現金,涮涮鍋
2025-11-05,支出,餐飲 > 點心,150,信用卡,雞蛋糕
2025-11-06,收入,薪資,53020,銀行帳戶,2025年11月薪資
2025-11-06,支出,餐飲 > 晚餐,216,信用卡,夜市小吃
2025-11-06,支出,交通 > 公車/捷運,16,現金,悠遊卡加值
2025-11-07,支出,餐飲 > 早餐,86,現金,燒餅油條
2025-11-07,支出,餐飲 > 午餐,154,信用卡,義大利麵
2025-11-07,支出,餐飲 > 晚餐,324,現金,鹹酥雞
2025-11-07,支出,餐飲 > 飲料,157,信用卡,綠茶
2025-11-07,支出,交通 > 公車/捷運,30,現金,捷運
2025-11-08,支出,餐飲 > 早餐,47,信用卡,全家早餐
2025-11-08,支出,餐飲 > 午餐,217,信用卡,滷肉飯
2025-11-08,支出,餐飲 > 晚餐,493,信用卡,滷味
2025-11-09,支出,餐飲 > 早餐,81,現金,飯糰
2025-11-09,支出,餐飲 > 午餐,112,信用卡,咖哩飯
2025-11-09,支出,餐飲 > 晚餐,392,現金,熱炒
2025-11-09,支出,交通 > 停車費,120,現金,百貨停車
2025-11-10,支出,餐飲 > 午餐,109,現金,雞腿飯
2025-11-10,支出,餐飲 > 晚餐,414,信用卡,披薩
2025-11-11,支出,餐飲 > 早餐,70,信用卡,蛋餅
2025-11-11,支出,交通 > 公車/捷運,48,現金,捷運
2025-11-12,支出,餐飲 > 午餐,172,信用卡,滷肉飯
2025-11-12,支出,餐飲 > 晚餐,224,現金,炒飯
2025-11-13,支出,餐飲 > 午餐,146,信用卡,排骨飯
2025-11-13,支出,餐飲 > 晚餐,262,信用卡,披薩
2025-11-13,支出,餐飲 > 飲料,156,信用卡,清心
2025-11-13,支出,交通 > 公車/捷運,35,現金,公車
2025-11-13,支出,交通 > 加油,1183,現金,全國加油站
2025-11-13,支出,娛樂 > 電影/影音,320,信用卡,Netflix月費
2025-11-13,轉出,銀行帳戶,20000,銀行帳戶,提款
2025-11-13,轉入,現金,20000,現金,提款
2025-11-14,支出,餐飲 > 午餐,121,信用卡,排骨飯
2025-11-14,支出,餐飲 > 晚餐,350,現金,鹹酥雞
2025-11-14,支出,餐飲 > 飲料,118,信用卡,手搖飲
2025-11-14,支出,交通 > 公車/捷運,32,現金,捷運通勤
2025-11-15,支出,餐飲 > 早餐,89,現金,美而美早餐
2025-11-15,支出,餐飲 > 午餐,191,信用卡,滷肉飯
2025-11-15,支出,餐飲 > 晚餐,408,信用卡,韓式料理
2025-11-15,支出,餐飲 > 點心,91,信用卡,蛋糕
2025-11-15,支出,醫療 > 藥品,234,現金,止痛藥
2025-11-16,支出,餐飲 > 早餐,67,現金,豆漿店
2025-11-16,支出,餐飲 > 午餐,187,信用卡,咖哩飯
2025-11-17,支出,居住 > 水電費,1033,銀行帳戶,台電電費
2025-11-17,支出,餐飲 > 早餐,57,信用卡,燒餅油條
2025-11-17,支出,餐飲 > 午餐,89,現金,拉麵
2025-11-17,支出,餐飲 > 晚餐,258,信用卡,水餃
2025-11-17,支出,餐飲 > 點心,109,現金,甜甜圈
2025-11-17,支出,交通 > 公車/捷運,16,現金,悠遊卡儲值
2025-11-18,支出,餐飲 > 午餐,116,現金,鐵板燒
2025-11-18,支出,餐飲 > 晚餐,198,現金,涮涮鍋
2025-11-19,支出,餐飲 > 早餐,83,信用卡,燒餅油條
2025-11-19,支出,餐飲 > 午餐,110,現金,咖哩飯
2025-11-19,支出,交通 > 公車/捷運,20,現金,悠遊卡加值
2025-11-20,支出,餐飲 > 早餐,80,信用卡,全家早餐
2025-11-20,支出,餐飲 > 晚餐,94,現金,涮涮鍋
2025-11-20,支出,餐飲 > 飲料,50,信用卡,五十嵐
2025-11-21,支出,居住 > 網路費,799,銀行帳戶,家用網路費
2025-11-21,支出,餐飲 > 午餐,128,現金,排骨飯
2025-11-21,支出,餐飲 > 晚餐,426,信用卡,日本料理
2025-11-21,支出,交通 > 公車/捷運,48,現金,捷運通勤
2025-11-22,支出,餐飲 > 早餐,57,信用卡,蛋餅
2025-11-22,支出,餐飲 > 午餐,100,信用卡,咖哩飯
2025-11-22,支出,餐飲 > 晚餐,118,信用卡,日本料理
2025-11-22,支出,餐飲 > 飲料,119,信用卡,珍珠奶茶
2025-11-23,支出,餐飲 > 早餐,100,現金,蛋餅
2025-11-23,支出,餐飲 > 午餐,222,信用卡,鐵板燒
2025-11-23,支出,餐飲 > 晚餐,381,現金,披薩
2025-11-24,支出,餐飲 > 晚餐,339,信用卡,鹹酥雞
2025-11-24,支出,餐飲 > 飲料,172,信用卡,五十嵐
2025-11-24,支出,餐飲 > 點心,67,現金,雞蛋糕
2025-11-24,支出,交通 > 公車/捷運,25,現金,悠遊卡加值
2025-11-25,支出,餐飲 > 午餐,161,信用卡,小吃店
2025-11-25,支出,餐飲 > 晚餐,343,現金,日本料理
2025-11-25,支出,餐飲 > 飲料,40,信用卡,星巴克
2025-11-25,支出,交通 > 公車/捷運,20,現金,悠遊卡加值
2025-11-26,支出,餐飲 > 早餐,93,現金,美而美早餐
2025-11-26,支出,餐飲 > 午餐,192,現金,滷肉飯
2025-11-26,支出,餐飲 > 晚餐,193,信用卡,自己煮
2025-11-26,支出,餐飲 > 飲料,88,信用卡,珍珠奶茶
2025-11-26,支出,交通 > 計程車/Uber,158,信用卡,機場計程車
2025-11-26,支出,娛樂 > 運動健身,895,信用卡,健身房月費
2025-11-27,支出,餐飲 > 午餐,136,信用卡,便當
2025-11-27,支出,餐飲 > 晚餐,450,現金,炒飯
2025-11-27,支出,交通 > 公車/捷運,48,現金,公車
2025-11-27,支出,交通 > 加油,1523,現金,中油加油
2025-11-27,支出,醫療 > 藥品,56,現金,感冒藥
2025-11-28,支出,交通 > 公車/捷運,65,現金,捷運
2025-11-29,支出,餐飲 > 早餐,119,信用卡,燒餅油條
2025-11-29,支出,餐飲 > 午餐,120,現金,定食
2025-11-29,支出,餐飲 > 晚餐,362,現金,涮涮鍋
2025-11-29,支出,餐飲 > 飲料,101,現金,手搖飲
2025-11-30,支出,餐飲 > 早餐,86,現金,美而美早餐
2025-11-30,支出,餐飲 > 晚餐,123,信用卡,韓式料理
2025-11-30,支出,餐飲 > 飲料,45,信用卡,果汁
